N	Total Time	Average CPE
1400	451113	322.22
1401	445071	317.68
1402	445700	317.90
1403	469599	334.71
1404	448462	319.42
1405	463992	330.24
1406	449787	319.91
1407	450497	320.18
1408	451890	320.94
1409	449954	319.34
1410	450523	319.52
1411	451095	319.70
1412	451727	319.92
1413	460574	325.95
1414	456387	322.76
1415	458621	324.11
1416	454131	320.71
1417	454793	320.95
1418	455356	321.13
1419	455946	321.32
1420	456609	321.56
1421	457206	321.75
1422	459375	323.05
1423	463410	325.66
1424	460910	323.67
1425	463487	325.25
1426	463227	324.84
1427	461124	323.14
1428	461818	323.40
1429	462340	323.54
1430	467024	326.59
1431	463616	323.98
1432	464096	324.09
1433	464604	324.22
1434	468930	327.01
1435	465945	324.70
1436	466738	325.03
1437	467309	325.20
1438	469396	326.42
1439	468345	325.47
1440	469243	325.86
1441	469813	326.03
1442	470375	326.20
1443	470899	326.33
1444	474946	328.91
1445	472174	326.76
1446	474273	327.99
1447	473551	327.26
1448	479301	331.01
1449	481699	332.44
1450	475475	327.91
1451	475949	328.01
1452	476385	328.09
1453	480624	330.78
1454	477919	328.69
1455	478580	328.92
1456	480584	330.07
1457	479924	329.39
1458	480554	329.60
1459	480901	329.61
1460	481436	329.75
1461	483971	331.26
1462	486417	332.71
1463	483506	330.49
1464	483794	330.46
1465	484330	330.60
1466	485062	330.87
1467	487618	332.39
1468	492495	335.49
1469	487352	331.76
1470	487705	331.77
1471	489685	332.89
1472	489046	332.23
1473	489661	332.42
1474	490794	332.97
1475	491240	333.04
1476	491733	333.15
1477	492249	333.28
1478	492789	333.42
1479	493454	333.64
1480	497856	336.39
1481	495139	334.33
1482	495216	334.15
1483	497339	335.36
1484	496669	334.68
1485	497360	334.92
1486	499472	336.12
1487	503496	338.60
1488	500831	336.58
1489	520257	349.40
1490	500514	335.92
1491	501210	336.16
1492	501756	336.30
1493	502391	336.50
1494	502917	336.62
1495	506442	338.76
1496	504340	337.13
