N	Total Time	Average CPE
1119	87862	78.52
1120	88100	78.66
1121	86127	76.83
1122	85904	76.56
1123	89377	79.59
1124	86206	76.70
1125	85263	75.79
1126	85389	75.83
1127	86671	76.90
1128	82975	73.56
1129	83126	73.63
1130	92079	81.49
1131	87370	77.25
1132	83756	73.99
1133	80529	71.08
1134	76299	67.28
1135	82267	72.48
1136	75685	66.62
1137	75900	66.75
1138	75815	66.62
1139	76187	66.89
1140	75966	66.64
1141	76106	66.70
1142	76538	67.02
1143	76326	66.78
1144	76405	66.79
1145	76846	67.11
1146	76687	66.92
1147	76677	66.85
1148	89968	78.37
1149	90763	78.99
1150	90734	78.90
1151	91114	79.16
1152	87629	76.07
1153	77062	66.84
1154	77114	66.82
1155	77193	66.83
1156	77908	67.39
1157	78136	67.53
1158	78772	68.02
1159	77931	67.24
1160	77944	67.19
1161	78070	67.24
1162	78291	67.38
1163	80130	68.90
1164	80048	68.77
1165	80238	68.87
1166	83262	71.41
1167	81697	70.01
1168	99546	85.23
1169	81653	69.85
1170	80287	68.62
1171	79515	67.90
1172	80078	68.33
1173	87402	74.51
1174	89825	76.51
1175	79546	67.70
1176	81423	69.24
1177	79991	67.96
1178	80848	68.63
1179	81584	69.20
1180	79979	67.78
1181	80093	67.82
1182	80549	68.15
1183	84733	71.63
1184	80621	68.09
1185	80840	68.22
1186	95639	80.64
1187	96554	81.34
1188	90092	75.84
1189	81274	68.35
1190	81311	68.33
1191	82219	69.03
1192	81705	68.54
1193	91314	76.54
1194	96631	80.93
1195	96938	81.12
1196	96453	80.65
1197	95723	79.97
1198	82194	68.61
1199	82337	68.67
1200	82655	68.88
1201	82663	68.83
1202	82887	68.96
1203	82867	68.88
1204	83004	68.94
1205	92755	76.98
1206	87905	72.89
1207	89603	74.24
1208	88513	73.27
1209	84475	69.87
1210	83982	69.41
1211	84119	69.46
1212	86042	70.99
1213	84344	69.53
1214	84355	69.49
1215	84540	69.58
1216	84525	69.51
1217	94438	77.60
1218	91751	75.33
1219	86100	70.63
1220	85210	69.84
1221	85395	69.94
1222	85728	70.15
1223	85424	69.85
1224	95112	77.71
1225	86847	70.90
1226	88627	72.29
1227	95820	78.09
1228	91767	74.73
1229	86673	70.52
1230	86307	70.17
1231	86370	70.16
1232	87539	71.05
1233	86525	70.17
1234	86584	70.17
1235	86956	70.41
1236	87440	70.74
1237	87092	70.41
1238	86972	70.25
1239	87012	70.23
1240	89214	71.95
1241	87542	70.54
1242	87666	70.58
1243	88163	70.93
1244	87983	70.73
1245	91863	73.79
1246	88745	71.22
1247	88515	70.98
1248	88284	70.74
1249	88641	70.97
1250	90177	72.14
1251	88535	70.77
1252	88665	70.82
1253	88840	70.90
1254	89259	71.18
1255	96525	76.91
1256	98653	78.55
1257	98187	78.11
1258	97958	77.87
1259	98723	78.41
1260	98583	78.24
1261	98257	77.92
1262	98348	77.93
1263	98527	78.01
1264	99052	78.36
1265	100127	79.15
1266	99038	78.23
1267	98957	78.10
1268	99272	78.29
1269	95748	75.45
1270	100040	78.77
1271	100735	79.26
1272	94983	74.67
1273	91054	71.53
1274	91206	71.59
1275	92016	72.17
1276	91251	71.51
1277	92341	72.31
1278	91351	71.48
1279	98060	76.67
1280	100528	78.54
1281	101031	78.87
1282	99645	77.73
1283	92164	71.83
1284	92327	71.91
1285	92337	71.86
1286	102744	79.89
1287	102144	79.37
1288	101574	78.86
1289	102027	79.15
1290	102393	79.37
1291	102315	79.25
1292	101935	78.90
1293	101742	78.69
1294	93497	72.25
1295	93573	72.26
1296	93671	72.28
1297	93780	72.31
1298	94746	72.99
1299	94068	72.42
1300	94322	72.56
1301	94326	72.50
1302	97447	74.84
1303	94438	72.48
1304	95066	72.90
1305	94802	72.65
1306	95076	72.80
1307	101985	78.03
1308	104551	79.93
1309	104466	79.81
1310	104210	79.55
1311	105190	80.24
1312	104751	79.84
1313	105892	80.65
1314	104741	79.71
1315	105910	80.54
1316	108536	82.47
1317	98754	74.98
1318	96107	72.92
1319	96333	73.03
1320	97981	74.23
1321	96658	73.17
1322	96876	73.28
1323	97244	73.50
1324	101858	76.93
1325	97156	73.33
1326	97219	73.32
1327	97450	73.44
1328	97599	73.49
1329	97769	73.57
1330	122062	91.78
1331	108959	81.86
1332	105146	78.94
1333	108497	81.39
1334	108081	81.02
1335	100686	75.42
1336	98305	73.58
1337	98918	73.99
1338	98784	73.83
1339	98959	73.91
1340	105261	78.55
1341	105449	78.63
1342	101251	75.45
1343	101206	75.36
1344	101507	75.53
1345	101453	75.43
1346	101478	75.39
1347	101728	75.52
1348	102726	76.21
1349	100111	74.21
1350	100137	74.18
1351	100309	74.25
1352	100733	74.51
1353	100619	74.37
1354	100710	74.38
1355	100992	74.53
1356	101233	74.66
1357	101653	74.91
1358	101350	74.63
1359	101413	74.62
1360	101503	74.63
1361	101592	74.65
1362	101949	74.85
1363	101747	74.65
1364	102128	74.87
1365	102717	75.25
1366	102112	74.75
1367	102375	74.89
1368	111648	81.61
1369	108702	79.40
1370	102689	74.96
1371	102943	75.09
1372	103132	75.17
1373	110235	80.29
1374	111134	80.88
