N	Total Time	Average CPE
1132	8434	7.45
1133	8426	7.44
1134	8425	7.43
1135	8436	7.43
1136	8451	7.44
1137	8454	7.44
1138	8458	7.43
1139	8463	7.43
1140	8538	7.49
1141	8468	7.42
1142	8476	7.42
1143	8573	7.50
1144	8492	7.42
1145	8496	7.42
1146	8504	7.42
1147	8504	7.41
1148	8513	7.42
1149	8500	7.40
1150	8511	7.40
1151	8511	7.39
1152	8543	7.42
1153	8541	7.41
1154	8550	7.41
1155	8553	7.41
1156	8561	7.41
1157	8555	7.39
1158	8554	7.39
1159	8582	7.40
1160	8582	7.40
1161	8564	7.38
1162	8592	7.39
1163	8605	7.40
1164	8606	7.39
1165	8606	7.39
1166	8626	7.40
1167	8621	7.39
1168	8643	7.40
1169	8831	7.55
1170	8639	7.38
1171	8646	7.38
1172	8656	7.39
1173	8657	7.38
1174	8660	7.38
1175	8651	7.36
1176	8692	7.39
1177	8669	7.37
1178	8679	7.37
1179	8707	7.39
1180	10335	8.76
1181	8334	7.06
1182	8336	7.05
1183	8342	7.05
1184	8350	7.05
1185	8356	7.05
1186	8362	7.05
1187	8367	7.05
1188	8374	7.05
1189	8382	7.05
1190	8380	7.04
1191	8389	7.04
1192	8398	7.05
1193	8401	7.04
1194	8407	7.04
1195	8410	7.04
1196	8430	7.05
1197	8426	7.04
1198	8429	7.04
1199	8429	7.03
1200	8544	7.12
1201	8443	7.03
1202	8453	7.03
1203	8458	7.03
1204	8457	7.02
1205	8472	7.03
1206	8481	7.03
1207	8493	7.04
1208	8480	7.02
1209	8505	7.03
1210	8503	7.03
1211	8507	7.02
1212	8526	7.03
1213	8528	7.03
1214	8531	7.03
1215	8525	7.02
1216	8544	7.03
1217	8545	7.02
1218	8549	7.02
1219	8553	7.02
1220	8567	7.02
1221	8559	7.01
1222	8368	6.85
1223	8369	6.84
1224	8433	6.89
1225	8376	6.84
1226	8399	6.85
1227	8382	6.83
1228	8412	6.85
1229	8403	6.84
1230	8420	6.85
1231	8419	6.84
1232	8405	6.82
1233	8423	6.83
1234	8426	6.83
1235	8426	6.82
1236	8428	6.82
1237	8449	6.83
1238	8458	6.83
1239	8466	6.83
1240	8473	6.83
1241	10327	8.32
1242	8475	6.82
1243	8479	6.82
1244	8480	6.82
1245	8484	6.81
1246	8499	6.82
1247	8497	6.81
1248	8507	6.82
1249	8506	6.81
1250	8508	6.81
1251	8527	6.82
1252	8529	6.81
1253	8534	6.81
1254	8546	6.81
1255	8549	6.81
1256	8559	6.81
1257	8536	6.79
1258	8551	6.80
1259	8579	6.81
1260	8568	6.80
1261	8546	6.78
1262	8585	6.80
1263	8572	6.79
1264	8582	6.79
1265	8586	6.79
1266	8579	6.78
1267	8617	6.80
1268	8627	6.80
1269	8620	6.79
1270	8745	6.89
1271	8644	6.80
1272	8648	6.80
1273	8642	6.79
1274	8656	6.79
1275	8668	6.80
1276	8676	6.80
1277	8701	6.81
1278	8682	6.79
1279	8673	6.78
1280	8677	6.78
1281	8694	6.79
1282	8688	6.78
1283	8708	6.79
1284	8699	6.77
1285	8689	6.76
1286	8699	6.76
1287	8699	6.76
1288	8725	6.77
1289	8742	6.78
1290	8744	6.78
1291	8827	6.84
1292	8758	6.78
1293	8769	6.78
1294	8767	6.78
1295	8790	6.79
1296	8779	6.77
1297	8796	6.78
1298	8762	6.75
1299	8792	6.77
1300	8790	6.76
1301	8797	6.76
1302	8793	6.75
1303	8783	6.74
1304	8800	6.75
1305	8820	6.76
1306	11091	8.49
1307	8801	6.73
1308	8794	6.72
1309	8806	6.73
1310	11058	8.44
1311	8830	6.74
1312	8894	6.78
1313	8916	6.79
1314	8874	6.75
1315	8857	6.74
1316	8861	6.73
1317	8870	6.74
1318	8887	6.74
1319	8880	6.73
1320	8876	6.72
1321	8898	6.74
1322	8892	6.73
1323	8914	6.74
1324	8890	6.71
1325	8915	6.73
1326	8900	6.71
1327	8925	6.73
1328	8920	6.72
1329	8931	6.72
1330	8943	6.72
1331	8942	6.72
1332	8949	6.72
1333	8951	6.71
1334	8962	6.72
1335	8956	6.71
1336	8965	6.71
1337	8985	6.72
1338	8975	6.71
1339	8992	6.72
1340	8999	6.72
1341	9008	6.72
1342	9006	6.71
1343	9014	6.71
1344	9037	6.72
1345	9022	6.71
1346	9007	6.69
1347	9027	6.70
1348	9042	6.71
1349	9039	6.70
1350	9048	6.70
1351	9038	6.69
1352	9073	6.71
1353	9071	6.70
1354	9084	6.71
1355	9087	6.71
1356	9077	6.69
1357	9082	6.69
1358	9090	6.69
1359	9080	6.68
1360	9112	6.70
1361	9119	6.70
1362	9114	6.69
1363	9123	6.69
1364	9131	6.69
1365	9128	6.69
1366	9140	6.69
1367	9144	6.69
1368	9143	6.68
1369	9152	6.69
1370	9165	6.69
1371	9171	6.69
1372	12981	9.46
1373	9154	6.67
1374	9271	6.75
1375	9211	6.70
1376	10547	7.66
1377	9226	6.70
1378	9205	6.68
1379	10058	7.29
1380	9220	6.68
1381	9228	6.68
1382	9234	6.68
1383	9245	6.68
1384	9248	6.68
1385	9255	6.68
1386	9262	6.68
1387	9246	6.67
1388	9269	6.68
1389	9270	6.67
1390	9279	6.68
1391	9283	6.67
1392	9319	6.69
1393	9330	6.70
1394	9326	6.69
1395	9311	6.67
1396	9320	6.68
1397	9335	6.68
1398	9312	6.66
1399	10618	7.59
1400	9345	6.67
1401	9363	6.68
1402	9330	6.65
1403	9342	6.66
1404	9366	6.67
1405	9348	6.65
1406	9378	6.67
1407	9386	6.67
1408	9376	6.66
1409	9396	6.67
1410	9385	6.66
1411	9404	6.66
1412	9397	6.66
1413	9401	6.65
1414	9427	6.67
1415	9477	6.70
1416	9431	6.66
