N	Total Time	Average CPE
1468	14663	9.99
1469	13523	9.21
1470	14384	9.79
1471	13541	9.21
1472	13552	9.21
1473	13562	9.21
1474	13587	9.22
1475	13579	9.21
1476	13578	9.20
1477	13584	9.20
1478	13636	9.23
1479	13598	9.19
1480	14966	10.11
1481	17005	11.48
1482	13618	9.19
1483	13644	9.20
1484	13731	9.25
1485	13646	9.19
1486	13672	9.20
1487	13671	9.19
1488	13676	9.19
1489	13688	9.19
1490	13681	9.18
1491	13698	9.19
1492	13710	9.19
1493	13695	9.17
1494	13724	9.19
1495	14466	9.68
1496	13730	9.18
1497	13732	9.17
