N	Total Time	Average CPE
1315	20164	15.33
1316	20157	15.32
1317	20199	15.34
1318	20242	15.36
1319	21297	16.15
1320	20221	15.32
1321	20262	15.34
1322	20275	15.34
1323	20283	15.33
1324	20282	15.32
1325	22317	16.84
1326	22299	16.82
1327	20346	15.33
1328	20364	15.33
1329	20362	15.32
1330	20369	15.32
1331	23016	17.29
1332	21637	16.24
1333	20432	15.33
1334	20525	15.39
1335	22064	16.53
1336	20532	15.37
1337	21856	16.35
1338	20565	15.37
1339	20561	15.36
1340	20553	15.34
1341	20606	15.37
1342	20603	15.35
1343	22104	16.46
1344	20631	15.35
1345	20645	15.35
1346	20668	15.36
1347	20664	15.34
1348	20711	15.36
1349	21699	16.09
1350	20708	15.34
1351	20735	15.35
1352	20728	15.33
1353	20749	15.34
1354	20795	15.36
1355	20802	15.35
1356	29376	21.66
1357	29306	21.60
1358	29222	21.52
1359	29248	21.52
1360	29266	21.52
1361	27468	20.18
1362	20878	15.33
1363	20871	15.31
1364	20876	15.30
1365	20920	15.33
1366	20937	15.33
1367	21651	15.84
1368	20963	15.32
1369	20978	15.32
1370	20982	15.32
1371	24308	17.73
1372	21861	15.93
1373	25264	18.40
1374	21929	15.96
1375	21059	15.32
1376	25513	18.54
1377	21091	15.32
1378	21884	15.88
1379	21759	15.78
1380	21162	15.33
1381	21168	15.33
1382	21226	15.36
1383	21191	15.32
1384	23802	17.20
1385	21226	15.33
1386	21311	15.38
1387	21265	15.33
1388	21271	15.32
1389	21308	15.34
1390	22187	15.96
1391	21341	15.34
1392	21346	15.33
1393	21355	15.33
1394	21374	15.33
1395	21386	15.33
1396	23634	16.93
1397	21453	15.36
1398	21509	15.39
1399	21461	15.34
1400	21464	15.33
1401	21585	15.41
1402	22358	15.95
1403	22048	15.71
1404	22078	15.73
1405	22067	15.71
1406	22099	15.72
1407	22101	15.71
1408	28194	20.02
1409	31061	22.04
1410	31109	22.06
1411	31137	22.07
1412	31169	22.07
1413	27981	19.80
1414	22254	15.74
1415	22261	15.73
1416	22295	15.75
1417	22295	15.73
1418	22326	15.74
1419	22324	15.73
1420	22315	15.71
1421	22430	15.78
1422	22366	15.73
1423	22401	15.74
1424	22419	15.74
1425	22516	15.80
1426	22422	15.72
1427	22437	15.72
1428	22481	15.74
1429	22506	15.75
1430	22627	15.82
1431	22632	15.82
1432	22532	15.73
1433	22534	15.73
1434	22566	15.74
1435	22581	15.74
1436	22770	15.86
1437	22616	15.74
1438	22617	15.73
1439	22643	15.74
1440	22655	15.73
1441	22691	15.75
1442	22740	15.77
1443	22713	15.74
1444	22718	15.73
1445	22726	15.73
1446	22748	15.73
1447	22801	15.76
1448	22772	15.73
1449	22905	15.81
1450	22801	15.72
1451	22838	15.74
1452	22835	15.73
1453	23216	15.98
1454	22872	15.73
1455	22877	15.72
1456	22892	15.72
1457	22922	15.73
1458	22944	15.74
1459	22952	15.73
1460	22977	15.74
1461	22964	15.72
1462	23012	15.74
1463	22998	15.72
1464	23017	15.72
1465	23049	15.73
1466	23045	15.72
1467	23190	15.81
1468	23115	15.75
1469	23094	15.72
1470	23119	15.73
1471	23143	15.73
1472	23271	15.81
1473	22608	15.35
1474	22594	15.33
1475	27252	18.48
1476	31798	21.54
1477	31794	21.53
1478	31821	21.53
1479	31836	21.53
1480	31550	21.32
1481	22691	15.32
1482	22695	15.31
1483	22712	15.31
1484	22732	15.32
1485	22756	15.32
1486	24027	16.17
1487	22768	15.31
1488	22872	15.37
1489	24782	16.64
1490	27319	18.33
1491	23794	15.96
1492	22856	15.32
1493	25277	16.93
1494	24756	16.57
1495	24318	16.27
1496	36179	24.18
1497	27901	18.64
1498	30825	20.58
