N	Total Time	Average CPE
855	6339	7.41
856	6366	7.44
857	6420	7.49
858	6443	7.51
859	6377	7.42
860	6378	7.42
861	6386	7.42
862	6382	7.40
863	6384	7.40
864	6384	7.39
865	6397	7.40
866	6404	7.39
867	6407	7.39
868	6414	7.39
869	6410	7.38
870	6423	7.38
871	6432	7.38
872	6436	7.38
873	6453	7.39
874	6455	7.39
875	6456	7.38
876	6458	7.37
877	6484	7.39
878	6486	7.39
879	6479	7.37
880	6478	7.36
881	6482	7.36
882	6495	7.36
883	6500	7.36
884	6497	7.35
885	6524	7.37
886	6518	7.36
887	6511	7.34
888	6511	7.33
889	6586	7.41
890	6538	7.35
891	6544	7.34
892	6552	7.35
893	6577	7.37
894	10948	12.25
895	6548	7.32
896	6562	7.32
897	6553	7.31
898	6579	7.33
899	6599	7.34
900	7347	8.16
901	6568	7.29
902	6622	7.34
903	6576	7.28
904	6592	7.29
905	6586	7.28
906	6600	7.28
907	11469	12.64
908	7311	8.05
909	12847	14.13
910	6628	7.28
911	6629	7.28
912	6690	7.34
913	6642	7.27
914	6659	7.29
915	6671	7.29
916	6695	7.31
917	6734	7.34
918	6912	7.53
919	6713	7.30
920	6695	7.28
921	6701	7.28
922	6726	7.30
923	6700	7.26
924	6714	7.27
925	6726	7.27
926	6732	7.27
927	6721	7.25
928	6731	7.25
929	6732	7.25
930	6732	7.24
931	6737	7.24
932	6742	7.23
933	6746	7.23
934	6815	7.30
935	6814	7.29
936	6780	7.24
937	6921	7.39
938	6788	7.24
939	6779	7.22
940	6778	7.21
941	6780	7.21
942	6819	7.24
943	6808	7.22
944	6891	7.30
945	6829	7.23
946	6844	7.23
947	6849	7.23
948	6846	7.22
949	6858	7.23
950	6960	7.33
951	6875	7.23
952	6901	7.25
953	6877	7.22
954	6902	7.23
955	6948	7.28
956	6882	7.20
957	6892	7.20
958	6879	7.18
959	6890	7.18
960	6908	7.20
961	7316	7.61
962	6926	7.20
963	6905	7.17
964	6941	7.20
965	6931	7.18
966	6943	7.19
967	6943	7.18
968	6959	7.19
969	6947	7.17
970	6954	7.17
971	6967	7.18
972	6965	7.17
973	6964	7.16
974	6972	7.16
975	7000	7.18
976	7011	7.18
977	7001	7.17
978	7009	7.17
979	7012	7.16
980	7024	7.17
981	7039	7.18
982	7032	7.16
983	7036	7.16
984	7057	7.17
985	7044	7.15
986	7049	7.15
987	7084	7.18
988	7072	7.16
989	7065	7.14
990	7070	7.14
991	7083	7.15
992	7082	7.14
993	7085	7.13
994	10818	10.88
995	7187	7.22
996	7871	7.90
997	7199	7.22
998	7211	7.23
999	7206	7.21
1000	7240	7.24
1001	7209	7.20
1002	7211	7.20
1003	7211	7.19
1004	7219	7.19
1005	7222	7.19
1006	7229	7.19
1007	7250	7.20
1008	7230	7.17
1009	7281	7.22
1010	7265	7.19
1011	7234	7.16
1012	7261	7.17
1013	7257	7.16
1014	7276	7.18
1015	7835	7.72
1016	7733	7.61
1017	7701	7.57
1018	7733	7.60
1019	7745	7.60
1020	7742	7.59
1021	7745	7.59
1022	7749	7.58
1023	7755	7.58
1024	7771	7.59
1025	8257	8.06
1026	7910	7.71
1027	7901	7.69
1028	8029	7.81
1029	7912	7.69
1030	7940	7.71
1031	7930	7.69
1032	7985	7.74
1033	7983	7.73
1034	7968	7.71
1035	7989	7.72
1036	7987	7.71
1037	8002	7.72
1038	7997	7.70
1039	8017	7.72
1040	8116	7.80
1041	8034	7.72
1042	8042	7.72
1043	8047	7.72
1044	8039	7.70
1045	8024	7.68
1046	8038	7.68
1047	8052	7.69
1048	8060	7.69
1049	8061	7.68
1050	8049	7.67
1051	8081	7.69
1052	8078	7.68
1053	8086	7.68
1054	8100	7.69
1055	8108	7.69
1056	8087	7.66
1057	8100	7.66
1058	8096	7.65
1059	8086	7.64
1060	8125	7.67
1061	8137	7.67
1062	8141	7.67
1063	8136	7.65
1064	8159	7.67
1065	8122	7.63
1066	8223	7.71
1067	8167	7.65
1068	8195	7.67
1069	8612	8.06
1070	7948	7.43
1071	7845	7.32
1072	7813	7.29
1073	7946	7.41
1074	7826	7.29
1075	7834	7.29
1076	8006	7.44
1077	7944	7.38
1078	7912	7.34
1079	7844	7.27
1080	7862	7.28
1081	7925	7.33
1082	7908	7.31
1083	7916	7.31
1084	7858	7.25
1085	7868	7.25
1086	7863	7.24
1087	7884	7.25
1088	7882	7.24
1089	7902	7.26
1090	7907	7.25
1091	8028	7.36
1092	7900	7.23
1093	7911	7.24
1094	7915	7.23
1095	7933	7.24
1096	7936	7.24
1097	7934	7.23
1098	7941	7.23
1099	7954	7.24
1100	7990	7.26
1101	7985	7.25
1102	7982	7.24
1103	7972	7.23
1104	7959	7.21
1105	8006	7.25
1106	8008	7.24
1107	7999	7.23
1108	8020	7.24
1109	8011	7.22
1110	8033	7.24
1111	8035	7.23
1112	8048	7.24
1113	8056	7.24
1114	8023	7.20
1115	8047	7.22
1116	8074	7.23
1117	8070	7.22
1118	8089	7.24
1119	8066	7.21
1120	8759	7.82
1121	8107	7.23
1122	8096	7.22
1123	8907	7.93
1124	8094	7.20
1125	8103	7.20
1126	8126	7.22
1127	8131	7.21
1128	8138	7.21
1129	8107	7.18
1130	8140	7.20
1131	8144	7.20
1132	8448	7.46
1133	8146	7.19
1134	8157	7.19
1135	8147	7.18
1136	8164	7.19
1137	8176	7.19
1138	8185	7.19
1139	8201	7.20
1140	8151	7.15
1141	8093	7.09
1142	8100	7.09
1143	8108	7.09
1144	8182	7.15
1145	8133	7.10
1146	8124	7.09
1147	8142	7.10
1148	8140	7.09
1149	8134	7.08
1150	8154	7.09
1151	8169	7.10
1152	8158	7.08
1153	8178	7.09
1154	8179	7.09
1155	8180	7.08
1156	8209	7.10
1157	8208	7.09
1158	8192	7.07
1159	8208	7.08
1160	8226	7.09
1161	8225	7.08
1162	8217	7.07
1163	8264	7.11
1164	8231	7.07
1165	8231	7.07
1166	8307	7.12
1167	8328	7.14
1168	8327	7.13
1169	8249	7.06
1170	8265	7.06
1171	8282	7.07
1172	8266	7.05
1173	8287	7.06
1174	8299	7.07
1175	8423	7.17
1176	8288	7.05
1177	8294	7.05
1178	8304	7.05
1179	8305	7.04
1180	8324	7.05
1181	8334	7.06
1182	8320	7.04
1183	8440	7.13
1184	8389	7.09
1185	8344	7.04
1186	8358	7.05
1187	8358	7.04
1188	8353	7.03
1189	8364	7.03
1190	8377	7.04
1191	8395	7.05
1192	8385	7.03
1193	8392	7.03
1194	8396	7.03
1195	8413	7.04
1196	8406	7.03
1197	8411	7.03
1198	8424	7.03
1199	8430	7.03
1200	8493	7.08
1201	8441	7.03
1202	8444	7.02
1203	8453	7.03
1204	8456	7.02
1205	8473	7.03
1206	8499	7.05
1207	8488	7.03
1208	8481	7.02
1209	8480	7.01
1210	8523	7.04
1211	8501	7.02
1212	8508	7.02
1213	8533	7.03
1214	8558	7.05
1215	8542	7.03
1216	8527	7.01
1217	8541	7.02
1218	8545	7.02
1219	8556	7.02
1220	8558	7.01
1221	8561	7.01
1222	8570	7.01
1223	8563	7.00
1224	8588	7.02
1225	8587	7.01
1226	8583	7.00
1227	8585	7.00
1228	8590	7.00
1229	8604	7.00
1230	8604	7.00
1231	8619	7.00
1232	8611	6.99
1233	8639	7.01
1234	8621	6.99
1235	8639	7.00
1236	8649	7.00
1237	8694	7.03
1238	8693	7.02
1239	8668	7.00
1240	8668	6.99
1241	8674	6.99
1242	8682	6.99
1243	8701	7.00
1244	8700	6.99
1245	8720	7.00
1246	8699	6.98
1247	8708	6.98
1248	8703	6.97
1249	8781	7.03
1250	8717	6.97
1251	8745	6.99
1252	8757	6.99
1253	8738	6.97
1254	8723	6.96
1255	8762	6.98
1256	8747	6.96
1257	8767	6.97
1258	8778	6.98
1259	10397	8.26
1260	10650	8.45
1261	8929	7.08
1262	8936	7.08
1263	8962	7.10
1264	8950	7.08
1265	8967	7.09
1266	8969	7.08
1267	8983	7.09
1268	8988	7.09
1269	8988	7.08
1270	9000	7.09
1271	9066	7.13
1272	9004	7.08
1273	8994	7.07
1274	9011	7.07
1275	9014	7.07
1276	9030	7.08
1277	9062	7.10
1278	11774	9.21
1279	9661	7.55
1280	9026	7.05
1281	9125	7.12
1282	11535	9.00
1283	9075	7.07
1284	9072	7.07
1285	9070	7.06
1286	11633	9.05
1287	9061	7.04
1288	9105	7.07
1289	9086	7.05
1290	9073	7.03
1291	9082	7.03
1292	9081	7.03
1293	9097	7.04
1294	9122	7.05
1295	9134	7.05
1296	9143	7.05
1297	9132	7.04
1298	9135	7.04
1299	9135	7.03
1300	9174	7.06
1301	9184	7.06
1302	9030	6.94
1303	8937	6.86
1304	8866	6.80
1305	8883	6.81
1306	8882	6.80
1307	8890	6.80
1308	8893	6.80
1309	8895	6.80
1310	8903	6.80
1311	10082	7.69
1312	8899	6.78
1313	12065	9.19
1314	9004	6.85
1315	8990	6.84
1316	9005	6.84
1317	11326	8.60
1318	9360	7.10
1319	9331	7.07
1320	15125	11.46
1321	9009	6.82
1322	9026	6.83
1323	9023	6.82
1324	9029	6.82
1325	9018	6.81
1326	9031	6.81
1327	9039	6.81
1328	9049	6.81
1329	11895	8.95
1330	9058	6.81
1331	9068	6.81
1332	9063	6.80
1333	9077	6.81
1334	9091	6.81
1335	9090	6.81
1336	9087	6.80
1337	9103	6.81
1338	9171	6.85
1339	9127	6.82
1340	9105	6.79
1341	9112	6.79
1342	9152	6.82
1343	9124	6.79
1344	9124	6.79
1345	9133	6.79
1346	9134	6.79
