N	Total Time	Average CPE
1030	12214	11.86
1031	12230	11.86
1032	12244	11.86
1033	12257	11.87
1034	12266	11.86
1035	12274	11.86
1036	12353	11.92
1037	12292	11.85
1038	12312	11.86
1039	12323	11.86
1040	12280	11.81
1041	12423	11.93
1042	12366	11.87
1043	12356	11.85
1044	12380	11.86
1045	12385	11.85
1046	12397	11.85
1047	12422	11.86
1048	12435	11.87
1049	12447	11.87
1050	12232	11.65
1051	11857	11.28
1052	11860	11.27
1053	11879	11.28
1054	11883	11.27
1055	11915	11.29
1056	11905	11.27
1057	12901	12.21
1058	11949	11.29
1059	11938	11.27
1060	12631	11.92
1061	11962	11.27
1062	13077	12.31
1063	11986	11.28
1064	14139	13.29
1065	13011	12.22
1066	14295	13.41
1067	12037	11.28
1068	12060	11.29
1069	12058	11.28
1070	12068	11.28
1071	12097	11.30
1072	12089	11.28
1073	12103	11.28
1074	12107	11.27
1075	12126	11.28
1076	12145	11.29
1077	12139	11.27
1078	12219	11.33
1079	12182	11.29
1080	12140	11.24
1081	12204	11.29
1082	12191	11.27
1083	12228	11.29
1084	12235	11.29
1085	12236	11.28
1086	12271	11.30
1087	12263	11.28
1088	12279	11.29
1089	12276	11.27
1090	14365	13.18
1091	12317	11.29
1092	12315	11.28
1093	12340	11.29
1094	12341	11.28
1095	12359	11.29
1096	12372	11.29
1097	12385	11.29
1098	12397	11.29
1099	12391	11.27
1100	13210	12.01
1101	12421	11.28
1102	13177	11.96
1103	12449	11.29
1104	12454	11.28
1105	12457	11.27
1106	12481	11.28
1107	12485	11.28
1108	14193	12.81
1109	12505	11.28
1110	12522	11.28
1111	12536	11.28
1112	12543	11.28
1113	12544	11.27
1114	12567	11.28
1115	12573	11.28
1116	12603	11.29
1117	12617	11.30
1118	12606	11.28
1119	12633	11.29
1120	13600	12.14
1121	12640	11.28
1122	12671	11.29
1123	12656	11.27
1124	12752	11.35
1125	12692	11.28
1126	12698	11.28
1127	12719	11.29
1128	12727	11.28
1129	12732	11.28
1130	12747	11.28
1131	12757	11.28
1132	12783	11.29
1133	12854	11.35
1134	12791	11.28
1135	12807	11.28
1136	12814	11.28
1137	12832	11.29
1138	12916	11.35
1139	12843	11.28
1140	12804	11.23
1141	12874	11.28
1142	12880	11.28
1143	12898	11.28
1144	12903	11.28
1145	12920	11.28
1146	14745	12.87
1147	13687	11.93
1148	12952	11.28
1149	12976	11.29
1150	12966	11.27
1151	13053	11.34
1152	12999	11.28
1153	13921	12.07
1154	13021	11.28
1155	13050	11.30
1156	13043	11.28
1157	14019	12.12
1158	13071	11.29
1159	13145	11.34
1160	13037	11.24
1161	13083	11.27
1162	13116	11.29
1163	13119	11.28
1164	13142	11.29
1165	13145	11.28
1166	13161	11.29
1167	13163	11.28
1168	13181	11.29
1169	13177	11.27
1170	13206	11.29
1171	13213	11.28
1172	13271	11.32
1173	13229	11.28
1174	13242	11.28
1175	13254	11.28
1176	13268	11.28
1177	13384	11.37
1178	13289	11.28
1179	13299	11.28
1180	13299	11.27
1181	13314	11.27
1182	13330	11.28
